hotel_name	location	room_type	features	original_price	discounted_price
Shinjuku Granbell Hotel	2-14-5 Kabuki-cho, Shinjuku, Tokyo, Tokyo-to, 160-0021	Superior Double with Loft, Non Smoking, Ground Floor	Sleeps 2 | Free WiFi | 18 sq m | 1 Double Bed	sold out	
Shinjuku Granbell Hotel	2-14-5 Kabuki-cho, Shinjuku, Tokyo, Tokyo-to, 160-0021	Standard Twin with Loft, Non Smoking, Ground Floor	Sleeps 3 | Free WiFi | 19 sq m | 2 Single Beds	sold out	
Shinjuku Granbell Hotel	2-14-5 Kabuki-cho, Shinjuku, Tokyo, Tokyo-to, 160-0021	Deluxe Double with Loft and Terrace, Non Smoking, Ground Floor	Sleeps 3 | Free WiFi | 24 sq m | 1 King Bed	sold out	
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Double Room, Non Smoking (21 square meters)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 21 sq m | 1 Double Bed | Collect	€150	€112
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Standard Double Room, Smoking (18 square meters)	Reserve now, pay later | Sleeps 2 | Free welcome drink | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€143	€107
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Standard Double Room, Non Smoking (18 square meters)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€143	€107
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Double Room, Smoking (21 square meters)	Reserve now, pay later | Sleeps 2 | Free welcome drink | Free WiFi | 18 sq m | 1 Double Bed | Collect	€150	€112
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Deluxe Double Room, Smoking (23 square meters)	Reserve now, pay later | Sleeps 2 | Free welcome drink | Free WiFi | 23 sq m | 1 Double Bed | Collect	€157	€118
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Standard Twin Room, Non Smoking (23 square meters)	Reserve now, pay later | Sleeps 4 | Free welcome drink | Free WiFi | 23 sq m | 2 Large Single Beds | Collect	€164	€123
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Standard Twin Room, Non Smoking (23 square meters, Inter Gate Floor)	Reserve now, pay later | Sleeps 4 | Free welcome drink | Free WiFi | 23 sq m | 2 Large Single Beds | Collect	€164	€123
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Deluxe Double Room, Non Smoking (23 square meters)	Reserve now, pay later | City view | Sleeps 3 | Free welcome drink | Free WiFi | 23 sq m | 1 Double Bed | Collect and Redeem	€165	€124
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Double Room, Non Smoking (21 square meters, Inter Gate Floor)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 21 sq m | 1 Double Bed | Collect	€171	€128
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Non Smoking (25 square meters)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect	€171	€128
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Non Smoking (25 square meters, Inter Gate Floor)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect	€172	€129
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Deluxe Double Room, Non Smoking (23 square meters, Inter Gate Floor)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 23 sq m | 1 Double Bed | Collect	€178	€134
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Non Smoking (25 square meters, Shower Booth)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect	€185	€139
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Smoking (25 square meters, Shower Booth)	Reserve now, pay later | Sleeps 2 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect	€185	€139
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Smoking (25 square meters, Separate Shower and Tub)	Reserve now, pay later | Sleeps 2 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect	€189	€141
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Non Smoking (25 square meters, Separate Shower and Tub)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect	€189	€141
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Non Smoking (25 square meters, For 3 Guests)	Reserve now, pay later | Sleeps 4 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect and Redeem	€190	€143
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Deluxe Twin Room, Non Smoking (31 square meters)	Reserve now, pay later | Sleeps 4 | Free welcome drink | Free WiFi | 31 sq m | 2 Single Beds | Collect and Redeem	€206	€155
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Non Smoking (25 square meters, Separate Shower and Tub, Inter Gate Floor)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 25 sq m | 2 Single Beds | Collect and Redeem	€210	€157
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Deluxe Twin Room, Smoking (31 square meters)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 31 sq m | 2 Single Beds | Collect	€217	€163
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Corner Deluxe Twin Room, Smoking (40 square meters)	Reserve now, pay later | Sleeps 4 | Free welcome drink | Free WiFi | 40 sq m | 2 Single Beds | Collect	€312	€234
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Corner Deluxe Twin Room, Non Smoking (40 square meters)	Reserve now, pay later | Sleeps 5 | Free welcome drink | Free WiFi | 40 sq m | 2 Single Beds | Collect	€312	€234
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Triple Room, Non Smoking (36 square meters, Inter Gate Floor)	Reserve now, pay later | Sleeps 6 | Free welcome drink | Free WiFi | 36 sq m | 3 Single Beds | Collect	€342	€256
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Connecting Room, Non Smoking (50 square meters)	Reserve now, pay later | Sleeps 6 | Free welcome drink | Free WiFi | 50 sq m | 4 Single Beds | Collect	€356	€267
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Japanese Junior Suite Twin Room, Non Smoking (57 square meters)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 57 sq m | 2 Single Beds | Collect	€580	€435
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Junior Suite Twin Room, Non Smoking (56 square meters)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 56 sq m | 2 Single Beds | Collect	€580	€435
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Suite, Non Smoking (65 square meters, Inter Gate)	Reserve now, pay later | Sleeps 3 | Free welcome drink | Free WiFi | 65 sq m | 2 Single Beds | Collect	€686	€514
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Superior Twin Room, Smoking (25 square meters)	Sleeps 2 | Free WiFi | 25 sq m | 2 Single Beds	sold out	
Hotel Intergate Osaka Umeda	2-5-2 Umeda, Kita, Osaka, Osaka, 530-0001	Accessible Twin Room, Non Smoking (36 square meters)	Sleeps 4 | Free WiFi | 36 sq m | 2 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Superior Double Room, Non Smoking, For 2 Guests	Reserve now, pay later | Sleeps 3 | Free WiFi | 18 sq m | 1 Queen Bed | Collect and Redeem	€139	€120
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Forza Single Room (2 Adults)	Sleeps 2 | Free WiFi | 1 Double Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€126	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Superior Double Room (2 Adults)	Sleeps 2 | Free WiFi | 1 Queen Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€135	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Forza Twin Room, Non Smoking, For 2 Guests	Reserve now, pay later | Sleeps 4 | Free WiFi | 23 sq m | 2 Single Beds | Collect	€177	€159
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Refresh Twin Room, Non Smoking, For 2 Guests	Reserve now, pay later | Sleeps 4 | Free WiFi | 25 sq m | 2 Large Single Beds | Collect	€184	€166
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Forza Twin Room (2 Adults)	Sleeps 2 | Free WiFi | 2 Single Beds | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€173	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Superior Twin Room, Non Smoking, For 3 Guests	Reserve now, pay later | Sleeps 5 | Free WiFi | 26 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€219	€197
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Casual Triple Room, Non Smoking, For 3 Guests	Reserve now, pay later | Sleeps 6 | Free WiFi | 27 sq m | 3 Single Beds | Collect	€228	€205
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Casual Twin Room, Non Smoking, For 2 Guests	Sleeps 4 | 20 sq m | 2 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Run of House, Non Smoking, Single Use (Unable to choose the room or bed type)	Sleeps 2 | 1 Single Bed OR 1 Double Bed	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Superior Double Room, Non Smoking, Single Use	Sleeps 2 | 18 sq m | 1 Queen Bed	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Family Room, Non Smoking, For 4 Guests	Sleeps 7 | 32 sq m | 3 Single Beds and 1 Single Sofa Bed	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Casual Twin Room, Non Smoking, Single Use	Sleeps 2 | 20 sq m | 2 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Casual Triple Room, Non Smoking, For 2 Guests	Sleeps 4 | 27 sq m | 3 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Family Room, Non Smoking, For 3 Guests	Sleeps 6 | 32 sq m | 3 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Superior Twin Room, Non Smoking, For 2 Guests	Sleeps 4 | 26 sq m | 2 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Forza Double Room, Non Smoking, For 2 Guests	Sleeps 3 | 18 sq m | 1 Double Bed	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Casual Triple Room, Non Smoking, Single Use	Sleeps 2 | 27 sq m | 3 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Forza Single Room, Non Smoking, Single Use	Sleeps 2 | 18 sq m | 1 Large Single Bed	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Forza Twin Room, Non Smoking, Single Use	Sleeps 2 | 23 sq m | 2 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Refresh Twin Room, Non Smoking, Single Use	Sleeps 2 | 25 sq m | 2 Large Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Forza Double Room, Non Smoking, Single Use	Sleeps 2 | 18 sq m | 1 Double Bed	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Superior Twin Room, Non Smoking, Single Use	Sleeps 2 | 26 sq m | 2 Single Beds	sold out	
Hotel Forza Kyoto Shijo Kawaramachi	Shijo-Dori, Fuya, Nishihairu, Tachiuri, Kyoto, Kyoto, 600-8005	Run of House, Non Smoking, 2 People Use (Unable to choose the room or bed type)	Sleeps 2 | 1 Single Bed OR 1 Double Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe South King (Non-Smoking)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 40 sq m | 1 King Bed | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing Twin, Non Smoking, 20F above	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 30 sq m | 2 Large Single Beds | Collect and Redeem	€438	€323
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Plus Double, Non Smoking	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 24 sq m | 1 Double Bed | Collect	€438	€359
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Superior Twin Room, Non Smoking	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 34 sq m | 2 Large Single Beds | Collect	€438	€395
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing Twin, Non Smoking	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 30 sq m | 2 Large Single Beds | Collect	€438	€395
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Superior Plus Twin, Non Smoking	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 34 sq m | 2 Large Single Beds | Collect	€462	€416
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Plus Double, Non Smoking	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 36 sq m | 1 King Bed | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe South Wing Twin (Non-Smoking)	Reserve now, pay later | City view | Sleeps 6 | Free WiFi | 40 sq m | 2 Large Single Beds | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Twin, Non Smoking (Universal Design)	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 36 sq m | 2 Large Single Beds | Collect	€485	€437
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Pure Wellness Room - Twin Room - Non Smoking	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 35 sq m | 2 Large Single Beds | Collect	€524	€472
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Select Twin, Non Smoking	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 36 sq m | 2 Large Single Beds | Collect	€524	€472
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Superior King with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 34 sq m | 1 King Bed | Collect	€604	€544
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Deluxe King with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 35 sq m | 1 King Bed | Collect	€620	€558
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Deluxe Twin with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 4 | Free breakfast | Free WiFi | 36 sq m | 2 Large Single Beds | Collect	€620	€558
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Luxury Deluxe Twin, Non Smoking (Universal Design)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 47 sq m | 2 Large Single Beds | Collect	€634	€571
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Deluxe 2 Queens with the Club Lounge Access (Breakfast, Tea, and Bar time)	Reserve now, pay later | City view | Sleeps 4 | Free breakfast | Free WiFi | 36 sq m | 2 Queen Beds | Collect	€636	€572
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Junior Suite Twin, Non Smoking (Universal Design)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 67 sq m | 2 Large Single Beds | Collect	€712	€641
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe South Wing Triple, Non Smoking, 20F above	Reserve now, pay later | City view | Sleeps 8 | Free WiFi | 41 sq m | 3 Large Single Beds | Collect and Redeem	€806	€726
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Luxury Family Room, Non-Smoking	Reserve now, pay later | City view | Sleeps 9 | Free WiFi | 46 sq m | 5 Large Single Beds | Collect	€885	€796
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Suite King with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 71 sq m | 1 King Bed | Collect	€957	€861
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Premier Grand - Suite Twin with the Club Lounge Access (breakfast, tea, and bar time)	Reserve now, pay later | City view | Sleeps 3 | Free breakfast | Free WiFi | 71 sq m | 2 Large Single Beds | Collect	€957	€861
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Select Twin Connecting Room, Non Smoking	Reserve now, pay later | City view | Sleeps 8 | Free WiFi | 71 sq m | 4 Large Single Beds | Collect	€1,041	€937
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Twin, Non Smoking	City view | Sleeps 4 | Free WiFi | 24 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Double Room, Non Smoking	City view | Sleeps 3 | Free WiFi | 24 sq m | 1 Double Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing King, Non Smoking	City view | Sleeps 4 | Free WiFi | 30 sq m | 1 King Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Deluxe Twin Room, Non Smoking (Main Tower)	City view | Sleeps 4 | Free WiFi | 36 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Superior Twin Room, Smoking	City view | Sleeps 2 | Free WiFi | 34 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Double, Smoking	City view | Sleeps 2 | Free WiFi | 24 sq m | 1 Double Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Standard Twin, Smoking	City view | Sleeps 2 | Free WiFi | 24 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Luxe Double, Non Smoking	City view | Sleeps 3 | Free WiFi | 30 sq m | 1 Double Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Deluxe Plus Twin, Non Smoking	City view | Sleeps 4 | Free WiFi | 36 sq m | 2 Large Single Beds	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Luxe King, Non Smoking	City view | Sleeps 3 | Free WiFi | 40 sq m | 1 King Bed	sold out	
Keio Plaza Hotel Tokyo	2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330	Plaza Superior South Wing Double, Non Smoking	City view | Sleeps 3 | Free WiFi | 30 sq m | 1 Double Bed	sold out	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Annex Double Room, Non smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 14 sq m | 1 Double Bed | Collect and Redeem	€79	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Twin Room, Non Smoking	Reserve now, pay later | Sleeps 2 | Free WiFi | 14 sq m | 2 Single Beds | Collect and Redeem	€79	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double Room, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 14 sq m | 1 Queen Bed | Collect and Redeem	€79	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Comfort Twin Room, Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 16 sq m | 2 Single Beds | Collect	€88	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Comfort Double Room, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 14 sq m | 1 Queen Bed | Collect and Redeem	€91	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Loft Bed, Non Smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 14 sq m | 1 Large Single Bunk Bed | Collect and Redeem	€91	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Annex Deluxe Twin Room, Non smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 23 sq m | 2 Single Beds | Collect and Redeem	€141	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Annex Deluxe Triple Room, Non smoking	Reserve now, pay later | Sleeps 5 | Free WiFi | 23 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect and Redeem	€141	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Annex Japanese Triple Room Non smoking	Reserve now, pay later | Sleeps 3 | Free WiFi | 23 sq m | 3 Single Beds | Collect	€147	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Fourth Room, Non Smoking	Reserve now, pay later | Sleeps 6 | Free WiFi | 31 sq m | 2 Large Single Beds and 2 Single Trundle Beds | Collect	€190	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Triple Room, Non Smoking	Reserve now, pay later | Sleeps 5 | Free WiFi | 31 sq m | 2 Large Single Beds and 1 Single Trundle Bed | Collect	€190	
Hotel Rose Garden Shinjuku	8-1-3 Nishi-shinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Superior Twin Room, Non Smoking	Reserve now, pay later | Sleeps 4 | Free WiFi | 31 sq m | 2 Large Single Beds, 1 Single Sofa Bed and 1 Single Bed | Collect	€190	
Shinjuku Washington Hotel Main	3-2-9 Nishishinjuku, Shinjuku-ku, Tokyo, Tokyo-to, 160-0023	Standard Double Room, Non Smoking	Sleeps 3 | Free WiFi | 18 sq m | 1 Double Bed | Collect and Redeem	€140	€101
